Posttest,Pretest,Effort
0.13778327102766305,0.3842983851545169,NaN
0.999059913537774,0.45367192661485056,0.7082295599182417
-0.06728259623664908,0.7774151200964076,-1.7836272801532669
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,0.3149248436941833,0.7082295599182417
1.5322311684249854,2.0955124078427465,0.4590438759110908
0.7529808728205994,0.615543523355629,NaN
0.34284913829197516,0.08367970549307116,-0.5376988601175126
NaN,NaN,NaN
-0.21082870332166756,-0.07819189124770733,-0.5376988601175126
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.09677009757480062,-0.07819189124770733,NaN
2.085909010038628,0.8699131753768524,0.20985819190393998
NaN,NaN,NaN
-0.8670394785674663,-0.6331802229303765,NaN
0.15828985775409427,-0.031942863607484905,-0.7868845441246634
-0.1082957696895115,0.3842983851545169,NaN
-0.2723484635009612,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.5594406776709981,NaN,NaN
-0.538934090944567,-0.8181763334912662,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.6709545259148746,0.060555191672959946,0.4590438759110908
-0.14930894314237392,-0.33256154326893067,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.4158945705859797,-0.6563047367504876,NaN
2.044895836585766,NaN,1.4557866119396943
-0.14930894314237392,0.7311660924561851,-1.7836272801532669
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.4248754851977,0.45367192661485056,NaN
NaN,NaN,NaN
0.7939940462734618,0.29180032987407206,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
0.3838623117448376,-0.47130862618959796,NaN
-0.35437481040668606,-0.7256782782108213,NaN
NaN,NaN,NaN
0.5069018321034249,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-1.0515987591053473,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.2608227913862503,1.0086602582975197,-0.2885131761103617
0.5479150055562872,0.6617925509958514,NaN
0.7734874595470307,NaN,NaN
NaN,NaN,NaN
1.4502048215192607,1.3092789379589653,1.4557866119396943
-0.6209604378502918,-0.263188001808597,-1.7836272801532669
-0.1288023564159427,NaN,NaN
-0.538934090944567,-0.586931195290154,NaN
0.609434765735581,NaN,NaN
0.2608227913862503,NaN,0.9574152439253925
NaN,NaN,NaN
0.11727668430123184,0.8930376891969636,-0.2885131761103617
0.4248754851977,NaN,NaN
NaN,NaN,NaN
-0.641467024576723,NaN,NaN
-0.49792091749170453,-0.10131640506781854,NaN
NaN,NaN,NaN
0.5684215922827185,1.1474073412181869,NaN
NaN,-0.9800479302320446,-0.5376988601175126
-1.2566646263696595,-0.8181763334912662,NaN
-0.47741433076527334,0.3149248436941833,NaN
NaN,NaN,NaN
-1.3591975600018154,-0.8644253611314886,NaN
NaN,NaN,NaN
1.593750928604279,NaN,NaN
-0.6619736113031542,-0.6100557091102652,-0.7868845441246634
NaN,0.6386680371757403,NaN
0.17879644448052548,-0.47130862618959796,NaN
0.9580467400849115,NaN,1.4557866119396943
NaN,NaN,NaN
1.1631126073492237,2.3730065736840813,1.2066009279325434
NaN,NaN,NaN
-0.06728259623664908,0.19930227459362723,NaN
0.03525033739550699,-0.2169389741683746,NaN
1.0195665002642051,0.9161622030170748,0.7082295599182417
-0.5184275042181358,-0.28631251562870824,NaN
NaN,NaN,NaN
2.0243892498593348,1.0780337997578533,NaN
-0.7645065449353103,-0.6794292505705989,NaN
-0.9490658254731912,-0.6100557091102652,NaN
NaN,NaN,NaN
-0.5184275042181358,0.3149248436941833,-0.2885131761103617
NaN,NaN,NaN
0.44538207192413126,0.45367192661485056,-0.5376988601175126
NaN,NaN,NaN
0.17879644448052548,0.014306164032737519,0.9574152439253925
NaN,-0.8181763334912662,NaN
0.07626351084836941,0.3149248436941833,NaN
-0.9900789989260537,-0.9569234164119333,NaN
-0.5184275042181358,-0.263188001808597,-0.03932749210321087
0.1993030312069567,0.4767964404349618,0.20985819190393998
NaN,NaN,NaN
1.2656455409813798,NaN,1.2066009279325434
NaN,NaN,NaN
0.09677009757480062,0.03743067785284873,0.7082295599182417
0.28132937811268155,NaN,NaN
NaN,NaN,NaN
0.014743750669075777,NaN,-0.03932749210321087
NaN,0.6617925509958514,-0.5376988601175126
0.46588865865056245,0.3842983851545169,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.5274084188298561,0.24555130223384963,NaN
NaN,NaN,NaN
-1.4002107334546778,NaN,NaN
0.609434765735581,0.7080415786360739,NaN
-0.5799472643974294,-0.6331802229303765,NaN
-1.0105855856524848,-0.5638066814700428,-0.2885131761103617
NaN,-1.2806666098934905,NaN
0.03525033739550699,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2.167935356944353,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.5184275042181358,-1.234417582253268,-0.2885131761103617
NaN,-0.44818411236948674,NaN
-0.35437481040668606,-0.2400634879884858,-0.2885131761103617
-0.4158945705859797,NaN,NaN
1.3271653011606734,NaN,NaN
-0.23133529004809877,NaN,NaN
-0.4569077440388421,NaN,NaN
0.3633557250184064,NaN,NaN
1.5117245816985543,0.7774151200964076,1.4557866119396943
2.003882663132903,2.789247822446083,1.4557866119396943
-0.21082870332166756,NaN,NaN
-0.3338682236802548,-0.8181763334912662,-0.2885131761103617
-0.026269422783786647,-0.2400634879884858,NaN
0.8555138064527554,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.30183596483911274,0.40742289897462813,NaN
NaN,NaN,NaN
-1.4207173201811092,NaN,NaN
0.40436889847126883,0.3149248436941833,1.2066009279325434
1.286152127707811,1.910516297281857,0.9574152439253925
0.0557569241219382,0.45367192661485056,NaN
-1.0926119325582098,-0.031942863607484905,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
1.204125780802086,0.5924190095355178,0.7082295599182417
1.286152127707811,0.9624112306572973,0.9574152439253925
0.8145006329998931,NaN,NaN
0.13778327102766305,0.17617776077351602,NaN
-1.523250253813265,-0.586931195290154,-1.285255912138965
NaN,NaN,NaN
-0.23133529004809877,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.7734874595470307,2.581127198065082,NaN
NaN,NaN,NaN
0.9170335666320492,NaN,NaN
NaN,NaN,NaN
-0.3338682236802548,NaN,1.4557866119396943
0.13778327102766305,-0.031942863607484905,-0.7868845441246634
-0.1082957696895115,NaN,NaN
-1.3797041467282467,-1.581285289554936,NaN
0.999059913537774,0.8467886615567412,1.4557866119396943
0.5684215922827185,0.615543523355629,NaN
0.5069018321034249,0.6849170648159627,NaN
NaN,-1.0725459855124895,-1.285255912138965
1.8193233825950226,3.5754812923298642,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.31336163695382363,-1.4656627204543802,NaN
0.8555138064527554,1.0317847721176308,NaN
1.5322311684249854,NaN,NaN
0.0557569241219382,-0.17068994652815217,1.4557866119396943
NaN,NaN,NaN
NaN,-1.2575420960733792,NaN
NaN,NaN,NaN
-0.21082870332166756,NaN,NaN
0.4863952453769937,-0.10131640506781854,0.7082295599182417
NaN,-1.6044098033750473,NaN
-0.7234933714824479,-0.70255376439071,NaN
-0.2723484635009612,-0.70255376439071,0.7082295599182417
NaN,NaN,NaN
-0.25184187677452996,-0.5638066814700428,-0.5376988601175126
0.6914611126413058,NaN,NaN
0.8145006329998931,0.7080415786360739,-0.5376988601175126
-0.3953879838595485,0.3842983851545169,NaN
NaN,NaN,NaN
-1.2566646263696595,NaN,NaN
-0.8465328918410352,-0.6331802229303765,0.4590438759110908
-1.0105855856524848,-1.234417582253268,-1.0360702281318142
-0.2928550502273924,-0.33256154326893067,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.07626351084836941,-0.05506737742759612,NaN
-0.06728259623664908,0.45367192661485056,NaN
0.6914611126413058,0.4767964404349618,0.4590438759110908
0.8965269799056179,NaN,NaN
1.1426060206227924,0.7774151200964076,1.4557866119396943
-0.3338682236802548,NaN,-0.2885131761103617
NaN,-0.263188001808597,NaN
1.1836191940756549,0.7311660924561851,1.4557866119396943
-0.5594406776709981,-0.14756543270804096,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.026269422783786647,-0.2169389741683746,-0.2885131761103617
NaN,NaN,NaN
-0.7029867847560166,-0.9800479302320446,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.6209604378502918,-1.0725459855124895,-2.78037001618187
0.8555138064527554,0.7542906062762963,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.5184275042181358,-0.47130862618959796,NaN
0.17879644448052548,0.45367192661485056,NaN
0.6914611126413058,0.3842983851545169,0.7082295599182417
1.8603365560478848,0.82366414773663,-0.03932749210321087
NaN,NaN,NaN
-0.25184187677452996,0.22242678841373842,0.20985819190393998
NaN,NaN,NaN
0.9580467400849115,0.5692944957154066,-1.534441596146116
-0.7850131316617415,-0.42505959854937553,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.2246323675285173,0.5692944957154066,1.2066009279325434
1.0400730869906365,0.7311660924561851,1.4557866119396943
NaN,NaN,NaN
0.13778327102766305,-0.10131640506781854,NaN
-2.1384478556062017,-0.263188001808597,NaN
-0.826026305114604,NaN,NaN
1.0195665002642051,NaN,0.9574152439253925
-0.31336163695382363,-0.2400634879884858,-2.0328129641604176
-0.37488139713311724,-0.12444091888792976,NaN
-0.7234933714824479,NaN,NaN
0.13778327102766305,NaN,NaN
1.2451389542549485,0.4767964404349618,1.2066009279325434
NaN,NaN,NaN
1.7578036224157287,2.3961310875041923,1.2066009279325434
-0.08778918296308029,-0.19381446034826338,-1.285255912138965
NaN,NaN,NaN
1.0605796737170676,NaN,NaN
NaN,NaN,NaN
-1.5847700139925587,NaN,NaN
NaN,NaN,NaN
-1.8513556414361645,-3.0150051464018315,NaN
1.1220994338963612,1.4480260208796327,1.4557866119396943
2.085909010038628,0.7080415786360739,NaN
1.4502048215192607,2.673625253345527,1.2066009279325434
NaN,NaN,NaN
0.322342551565544,0.45367192661485056,NaN
-1.318184386548953,NaN,NaN
-0.5184275042181358,0.24555130223384963,NaN
NaN,NaN,NaN
2.065402423312197,2.026138866382413,0.9574152439253925
-0.08778918296308029,-0.14756543270804096,NaN
NaN,NaN,NaN
-0.1082957696895115,0.40742289897462813,-0.2885131761103617
NaN,NaN,NaN
-0.7850131316617415,NaN,NaN
0.0557569241219382,NaN,NaN
-0.5184275042181358,NaN,NaN
-1.0515987591053473,NaN,NaN
NaN,NaN,NaN
-1.0105855856524848,-0.7256782782108213,NaN
-0.538934090944567,0.40742289897462813,-0.03932749210321087
-0.9900789989260537,-0.5406821676499316,-1.0360702281318142
0.24031620465981912,NaN,0.7082295599182417
0.11727668430123184,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.4569077440388421,0.060555191672959946,-0.2885131761103617
NaN,NaN,NaN
-0.06728259623664908,NaN,NaN
-0.35437481040668606,-0.910674388771711,NaN
NaN,NaN,NaN
-0.37488139713311724,NaN,NaN
1.0810862604434988,0.4767964404349618,NaN
NaN,NaN,NaN
NaN,NaN,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,-0.8413008473113773,-0.7868845441246634
NaN,NaN,NaN
NaN,NaN,NaN
0.1993030312069567,NaN,NaN
NaN,NaN,NaN
-0.08778918296308029,-0.33256154326893067,-0.03932749210321087
0.15828985775409427,NaN,NaN
2.167935356944353,0.24555130223384963,0.4590438759110908
1.4091916480663982,1.5405240761600776,1.4557866119396943
0.711967699367737,0.7542906062762963,1.2066009279325434
NaN,NaN,NaN
NaN,-1.0725459855124895,NaN
0.014743750669075777,0.24555130223384963,NaN
NaN,-1.4656627204543802,-2.5311843321747194
1.5322311684249854,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.11727668430123184,0.1299287331332936,-1.0360702281318142
NaN,NaN,NaN
1.2656455409813798,1.054909285937742,-0.03932749210321087
NaN,NaN,NaN
0.46588865865056245,NaN,NaN
NaN,NaN,NaN
0.6504479391884433,0.52304546807518415,0.9574152439253925
1.1836191940756549,NaN,NaN
-0.49792091749170453,-0.14756543270804096,-0.2885131761103617
2.065402423312197,NaN,NaN
0.4863952453769937,NaN,NaN
-0.14930894314237392,-0.3788105709091531,-1.0360702281318142
0.44538207192413126,0.3611738713344057,1.2066009279325434
0.322342551565544,0.6617925509958514,-1.0360702281318142
-0.47741433076527334,NaN,NaN
2.085909010038628,0.9161622030170748,0.9574152439253925
NaN,NaN,NaN
-1.0105855856524848,-0.44818411236948674,NaN
0.7734874595470307,0.7311660924561851,0.7082295599182417
1.9423629029536098,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.014743750669075777,NaN,NaN
0.24031620465981912,0.22242678841373842,-0.7868845441246634
NaN,NaN,NaN
0.46588865865056245,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2.824146132190152,1.702395672900856,NaN
-1.2976777998225217,-0.263188001808597,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.7439999582088791,-0.5175576538298203,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.9375401533584803,0.19930227459362723,1.4557866119396943
0.6914611126413058,0.7542906062762963,0.4590438759110908
NaN,NaN,NaN
NaN,NaN,NaN
0.999059913537774,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.7439999582088791,-0.9569234164119333,NaN
1.0605796737170676,NaN,NaN
0.7734874595470307,NaN,NaN
NaN,NaN,NaN
NaN,0.615543523355629,NaN
0.09677009757480062,0.52304546807518415,NaN
-1.5437568405396964,-1.0956704993326007,NaN
-0.31336163695382363,-0.031942863607484905,NaN
-4.31214604860791,-0.586931195290154,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.573244341877848,2.881745877726528,1.2066009279325434
0.9785533268113428,0.5461699818952954,NaN
NaN,-0.6100557091102652,NaN
NaN,NaN,NaN
-2.569086176861257,-2.113149107417494,NaN
1.3271653011606734,NaN,NaN
NaN,NaN,NaN
-0.3338682236802548,NaN,NaN
0.28132937811268155,NaN,NaN
0.03525033739550699,0.08367970549307116,NaN
-0.5594406776709981,NaN,NaN
1.0195665002642051,0.5924190095355178,-0.5376988601175126
-1.3386909732753842,-0.8644253611314886,-1.534441596146116
-0.5184275042181358,0.03743067785284873,0.20985819190393998
1.2246323675285173,0.5692944957154066,1.4557866119396943
0.6914611126413058,NaN,NaN
-0.6209604378502918,0.22242678841373842,-1.0360702281318142
NaN,NaN,NaN
0.17879644448052548,NaN,NaN
0.15828985775409427,0.40742289897462813,1.2066009279325434
1.962869489680041,NaN,NaN
0.03525033739550699,0.29180032987407206,NaN
-0.08778918296308029,-0.5175576538298203,-2.0328129641604176
NaN,NaN,NaN
NaN,NaN,NaN
0.24031620465981912,0.939286716837186,-0.5376988601175126
NaN,0.22242678841373842,NaN
0.8965269799056179,NaN,1.4557866119396943
0.17879644448052548,-0.7950518196711549,NaN
NaN,NaN,NaN
0.5069018321034249,0.17617776077351602,NaN
0.03525033739550699,-0.263188001808597,NaN
0.2608227913862503,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.6619736113031542,NaN,NaN
-0.08778918296308029,NaN,NaN
NaN,1.1242828273980756,1.4557866119396943
0.5684215922827185,-0.30943702944881946,NaN
0.9580467400849115,NaN,NaN
0.7734874595470307,1.1011583135779646,-0.5376988601175126
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.3953879838595485,-0.5406821676499316,-0.2885131761103617
-0.7645065449353103,-0.7719273058510437,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.9218563162271785,0.7080415786360739,0.9574152439253925
0.30183596483911274,0.19930227459362723,NaN
0.15828985775409427,0.19930227459362723,NaN
-1.7078095343511461,-0.9337989025918222,NaN
1.2246323675285173,1.3786524794192991,NaN
0.5684215922827185,0.3149248436941833,-1.0360702281318142
2.085909010038628,1.1242828273980756,NaN
-0.6619736113031542,-0.031942863607484905,NaN
NaN,NaN,NaN
-1.0310921723789161,NaN,NaN
NaN,NaN,NaN
-0.14930894314237392,-0.5638066814700428,-0.2885131761103617
0.5889281790091497,NaN,NaN
-0.49792091749170453,NaN,NaN
NaN,NaN,NaN
1.306658714434242,1.1705318550382982,0.9574152439253925
NaN,NaN,NaN
2.4960407445672526,3.0898665021075287,1.4557866119396943
-0.5594406776709981,-0.9337989025918222,0.7082295599182417
1.286152127707811,2.904870391546639,1.4557866119396943
0.7939940462734618,0.3380493575142945,0.20985819190393998
0.24031620465981912,0.03743067785284873,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
1.4912179949721232,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.4863952453769937,NaN,0.9574152439253925
1.4091916480663982,0.3842983851545169,0.4590438759110908
0.322342551565544,0.26867581605396085,0.4590438759110908
0.28132937811268155,0.6849170648159627,-0.03932749210321087
NaN,NaN,NaN
0.34284913829197516,0.45367192661485056,0.7082295599182417
0.7529808728205994,1.1242828273980756,-0.2885131761103617
-0.3338682236802548,0.03743067785284873,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.2198096179333879,-0.30943702944881946,0.7082295599182417
0.2198096179333879,0.24555130223384963,-0.5376988601175126
-0.21082870332166756,0.17617776077351602,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2.3319880507558026,2.789247822446083,1.4557866119396943
-0.641467024576723,-0.8413008473113773,-1.0360702281318142
NaN,NaN,NaN
NaN,NaN,NaN
-0.2723484635009612,NaN,NaN
-0.2723484635009612,-0.4019350847292643,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.21082870332166756,NaN,NaN
NaN,NaN,NaN
-0.47741433076527334,-0.6100557091102652,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.09677009757480062,0.22242678841373842,NaN
1.0605796737170676,0.6386680371757403,0.20985819190393998
-0.8465328918410352,-0.8644253611314886,NaN
NaN,NaN,NaN
-1.0926119325582098,-1.026296957872267,NaN
NaN,NaN,NaN
0.46588865865056245,0.5692944957154066,NaN
NaN,NaN,NaN
1.593750928604279,NaN,NaN
-1.0310921723789161,-1.0494214716923782,NaN
NaN,NaN,NaN
-0.8875460652938976,-0.42505959854937553,0.20985819190393998
-0.026269422783786647,-0.3788105709091531,-0.5376988601175126
NaN,NaN,NaN
-0.9695724121996224,-0.6331802229303765,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.8055197183881727,-0.6794292505705989,-1.0360702281318142
1.2246323675285173,NaN,NaN
1.6142575153307104,NaN,NaN
-0.8670394785674663,-0.5638066814700428,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.4158945705859797,-0.6331802229303765,NaN
-0.4158945705859797,-0.9337989025918222,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.15828985775409427,-0.5175576538298203,NaN
-1.3797041467282467,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,-0.5406821676499316,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.1082957696895115,0.060555191672959946,-0.2885131761103617
-0.6004538511238606,-0.6331802229303765,-0.03932749210321087
-0.08778918296308029,NaN,NaN
NaN,NaN,NaN
0.8965269799056179,0.45367192661485056,NaN
NaN,NaN,NaN
0.5274084188298561,0.6849170648159627,0.7082295599182417
NaN,NaN,NaN
NaN,NaN,NaN
NaN,-1.1881685546130456,NaN
NaN,NaN,NaN
-0.1288023564159427,0.7311660924561851,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
0.30183596483911274,NaN,-1.285255912138965
0.322342551565544,0.3611738713344057,NaN
-0.6209604378502918,0.3380493575142945,-1.0360702281318142
NaN,NaN,NaN
NaN,-0.49443314000970917,NaN
0.30183596483911274,NaN,NaN
0.9375401533584803,NaN,NaN
-1.7898358812568709,NaN,NaN
0.03525033739550699,0.43054741279473935,0.9574152439253925
NaN,NaN,NaN
0.7529808728205994,1.8873917834617457,0.7082295599182417
NaN,NaN,NaN
NaN,0.3149248436941833,NaN
0.28132937811268155,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.5799472643974294,NaN,NaN
-0.35437481040668606,-0.47130862618959796,NaN
1.388685061339967,NaN,NaN
NaN,NaN,NaN
0.4248754851977,0.43054741279473935,NaN
NaN,NaN,NaN
0.44538207192413126,0.6386680371757403,0.4590438759110908
NaN,NaN,NaN
NaN,NaN,NaN
-0.7850131316617415,-0.6794292505705989,-0.2885131761103617
0.711967699367737,0.939286716837186,1.2066009279325434
NaN,NaN,NaN
0.6504479391884433,NaN,1.4557866119396943
-0.5799472643974294,-0.47130862618959796,0.9574152439253925
-0.8670394785674663,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.5684215922827185,0.6617925509958514,NaN
1.2656455409813798,NaN,NaN
NaN,NaN,NaN
-0.35437481040668606,-0.2169389741683746,-1.285255912138965
0.9170335666320492,1.1936563688584094,NaN
NaN,NaN,NaN
0.6709545259148746,0.1530532469534048,NaN
1.1836191940756549,0.7774151200964076,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
-0.06728259623664908,0.060555191672959946,-0.7868845441246634
-0.6619736113031542,-1.0031724440521559,-1.534441596146116
NaN,NaN,NaN
NaN,NaN,NaN
0.8555138064527554,-1.0031724440521559,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.44538207192413126,0.4767964404349618,-0.5376988601175126
-0.7850131316617415,-0.7719273058510437,NaN
1.0605796737170676,1.6561466452606335,1.2066009279325434
1.7988167958685912,1.1705318550382982,1.4557866119396943
0.8350072197263243,NaN,NaN
-0.4158945705859797,-1.0725459855124895,NaN
1.1836191940756549,1.4480260208796327,0.4590438759110908
-0.1082957696895115,NaN,NaN
1.77831020914216,1.0317847721176308,1.4557866119396943
0.7529808728205994,1.1011583135779646,1.4557866119396943
-0.35437481040668606,0.3842983851545169,0.20985819190393998
0.11727668430123184,-0.263188001808597,NaN
NaN,NaN,NaN
0.40436889847126883,0.22242678841373842,NaN
0.9375401533584803,2.16488594930308,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-1.3591975600018154,-0.6563047367504876,0.9574152439253925
NaN,NaN,NaN
NaN,NaN,NaN
-0.3953879838595485,0.060555191672959946,0.9574152439253925
NaN,0.8467886615567412,NaN
-0.9080526520203288,-0.5406821676499316,-0.5376988601175126
NaN,NaN,NaN
-2.179461029059064,-1.141919526972823,-0.03932749210321087
NaN,NaN,NaN
1.7167904489628665,NaN,NaN
1.3476718878871046,NaN,NaN
NaN,NaN,NaN
-0.14930894314237392,-0.28631251562870824,NaN
1.8808431427743162,0.9855357444774084,0.7082295599182417
0.2198096179333879,1.263029910318743,NaN
-0.23133529004809877,-0.14756543270804096,-1.285255912138965
NaN,NaN,NaN
-0.5799472643974294,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.9695724121996224,NaN,NaN
1.7988167958685912,1.054909285937742,NaN
NaN,-1.350040151353824,NaN
NaN,NaN,NaN
0.3838623117448376,0.40742289897462813,-1.0360702281318142
0.3633557250184064,NaN,NaN
-0.14930894314237392,NaN,NaN
0.11727668430123184,0.3611738713344057,NaN
NaN,NaN,NaN
0.711967699367737,NaN,NaN
NaN,0.3380493575142945,-0.2885131761103617
NaN,NaN,NaN
2.167935356944353,2.3267575460438588,-0.5376988601175126
0.5684215922827185,1.3324034517790766,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.08778918296308029,0.3842983851545169,-0.5376988601175126
0.4248754851977,0.1530532469534048,0.7082295599182417
NaN,-0.586931195290154,NaN
NaN,NaN,NaN
0.07626351084836941,NaN,NaN
-0.8670394785674663,-0.49443314000970917,NaN
0.15828985775409427,0.060555191672959946,-1.0360702281318142
NaN,NaN,NaN
-0.19032211659523635,-0.17068994652815217,0.4590438759110908
-0.4569077440388421,-0.5175576538298203,NaN
NaN,-0.10131640506781854,NaN
0.5479150055562872,NaN,NaN
-0.49792091749170453,NaN,NaN
-0.06728259623664908,0.8699131753768524,-0.03932749210321087
-1.8513556414361645,NaN,NaN
0.46588865865056245,NaN,NaN
-0.538934090944567,NaN,-0.03932749210321087
1.6347641020571415,1.1474073412181869,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
0.2198096179333879,0.6386680371757403,-0.5376988601175126
NaN,0.52304546807518415,NaN
NaN,NaN,NaN
-1.5437568405396964,-1.4887872342744912,-0.03932749210321087
0.8145006329998931,1.1705318550382982,-0.03932749210321087
-0.21082870332166756,NaN,NaN
-2.0564215087004767,NaN,NaN
NaN,NaN,NaN
-0.005762836057355435,NaN,NaN
-0.14930894314237392,0.3149248436941833,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.6824801980295855,-0.9569234164119333,0.7082295599182417
NaN,NaN,NaN
0.711967699367737,0.615543523355629,NaN
1.1836191940756549,0.4767964404349618,0.4590438759110908
0.9580467400849115,1.1242828273980756,1.2066009279325434
-0.4158945705859797,-0.8413008473113773,-0.7868845441246634
NaN,NaN,NaN
0.7939940462734618,-2.0437755659571604,NaN
2.126922183491491,0.8467886615567412,1.4557866119396943
0.6914611126413058,NaN,NaN
0.7529808728205994,0.9161622030170748,NaN
0.03525033739550699,0.3611738713344057,1.2066009279325434
0.999059913537774,0.3611738713344057,0.20985819190393998
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1.286152127707811,0.52304546807518415,NaN
-1.1746382794639345,NaN,NaN
0.3838623117448376,0.24555130223384963,0.20985819190393998
NaN,NaN,NaN
0.7939940462734618,0.7542906062762963,-0.03932749210321087
NaN,NaN,NaN
NaN,NaN,NaN
-0.2928550502273924,-0.008818349787373692,NaN
-0.2723484635009612,-0.19381446034826338,-0.03932749210321087
NaN,NaN,NaN
-0.14930894314237392,-0.12444091888792976,-0.5376988601175126
NaN,NaN,NaN
-0.21082870332166756,-0.263188001808597,NaN
1.286152127707811,2.0723878940226355,1.4557866119396943
0.609434765735581,0.24555130223384963,1.2066009279325434
NaN,NaN,NaN
-0.08778918296308029,NaN,1.4557866119396943
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
-0.2928550502273924,0.4767964404349618,1.2066009279325434
NaN,NaN,NaN
-0.2928550502273924,-0.2400634879884858,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.40436889847126883,NaN,NaN
-0.8670394785674663,-0.8413008473113773,-2.5311843321747194
0.014743750669075777,NaN,NaN
0.3633557250184064,0.3842983851545169,0.4590438759110908
-0.4569077440388421,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.3838623117448376,NaN,NaN
1.7578036224157287,0.3842983851545169,1.4557866119396943
-0.5184275042181358,-0.4019350847292643,-0.2885131761103617
0.2608227913862503,0.6386680371757403,1.2066009279325434
